# Stellar evolution data converted from CSV
# Age(years)  Mdot(Msun/yr)  vwind(km/s)  Twind(K)
 5.04000e+06 -7.07716e+00    166.973    17409.7
 5.04000e+06 -7.07964e+00    165.898    17299.3
 5.04000e+06 -7.08231e+00    164.792    17185.8
 5.05000e+06 -7.08815e+00    162.492    16949.2
 5.05000e+06 -7.08513e+00    163.658    17069.1
 5.05000e+06 -7.09100e+00    161.289    16825.4
 5.06000e+06 -7.10413e+00    156.103    16291.6
 5.06000e+06 -7.09430e+00    160.047    16697.6
 5.06000e+06 -7.10086e+00    157.450    16430.3
 5.06000e+06 -7.09736e+00    158.765    16565.8
 5.07000e+06 -7.11941e+00    150.339    15697.0
 5.07000e+06 -7.10783e+00    154.722    16149.1
 5.07000e+06 -7.11530e+00    151.837    15851.6
 5.07000e+06 -7.11166e+00    153.298    16002.4
 5.08000e+06 -7.13228e+00    145.575    15204.8
 5.08000e+06 -7.13698e+00    143.895    15031.3
 5.08000e+06 -7.12365e+00    148.801    15538.2
 5.08000e+06 -7.12804e+00    147.213    15374.2
 5.09000e+06 -7.14408e+00    136.666    14283.0
 5.09000e+06 -7.14186e+00    142.168    14852.5
 5.09000e+06 -7.15220e+00    138.552    14478.4
 5.09000e+06 -7.14692e+00    140.387    14668.4
 5.10000e+06 -7.13359e+00    134.720    14081.4
 5.10000e+06 -7.09799e+00    128.474    13433.7
 5.10000e+06 -7.11045e+00    130.623    13656.6
 5.10000e+06 -7.12193e+00    132.708    13873.0
 5.11000e+06 -7.07099e+00    123.945    12963.4
 5.11000e+06 -7.05606e+00    121.548    12714.3
 5.11000e+06 -7.08472e+00    126.251    13202.8
 5.12000e+06 -7.00628e+00    113.769    11905.2
 5.12000e+06 -6.98688e+00    110.952    11612.0
 5.12000e+06 -7.04031e+00    119.048    12454.5
 5.12000e+06 -7.02402e+00    116.465    12185.8
 5.13000e+06 -6.92067e+00    101.719    10649.5
 5.13000e+06 -6.89400e+00     98.295    10292.3
 5.13000e+06 -6.96651e+00    108.023    11306.8
 5.13000e+06 -6.94434e+00    104.948    10986.3
 5.14000e+06 -6.83307e+00     90.845     9514.2
 5.14000e+06 -6.86575e+00     94.698     9916.7
 5.14000e+06 -6.79671e+00     86.669     9077.6
 5.14000e+06 -6.75499e+00     82.192     8609.4
 5.15000e+06 -6.56713e+00     64.640     6770.2
 5.15000e+06 -6.61135e+00     68.607     7186.5
